amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;stim_id;stim_pos;stim_freq;stim_elec;stim_time;stim_attended;con_validity;con_pos_attention;con_pos_targ;con_val_pos_att
3.71040987968445;1.63609790802002;0;0;2;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_unattended;valid;left;left;valid_left
3.53467774391174;2.58356070518494;9.80888656086467;46.7432479078782;2;SSVEP1;left;24;'RESS1';[0 1000] ;stim_attended;valid;left;left;valid_left
3.38728857040405;1.23230147361755;-8.7085071395906;-24.6804566171186;2;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_unattended;valid;left;left;valid_left
4.11932420730591;3.19890356063843;27.9716108113681;81.6940075338998;2;SSVEP1;left;24;'RESS1';[500 1500] ;stim_attended;valid;left;left;valid_left
3.54849243164062;1.43509209156036;-4.36386958029535;-12.2856838502355;2;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_unattended;valid;left;left;valid_left
4.01506328582764;3.21723699569702;24.7326236875607;82.7353253556204;2;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_attended;valid;left;left;valid_left
3.65864562988281;1.40587329864502;-1.39510866670175;-14.0715667593276;2;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_unattended;valid;left;left;valid_left
4.08719539642334;3.31106352806091;26.973491829909;88.0645634383097;2;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_attended;valid;left;left;valid_left
3.50441956520081;1.47051215171814;-5.55168623314363;-10.1207730594967;2;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_unattended;valid;left;left;valid_left
3.20007276535034;1.92549920082092;0;0;2;SSVEP1;left;24;'RESS1';[-1000 0] ;stim_unattended;valid;right;right;valid_right
3.41881108283997;1.38274848461151;0;0;2;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_attended;valid;right;right;valid_right
3.12749242782593;1.83231616020203;-2.26808397328641;-4.83942245102821;2;SSVEP1;left;24;'RESS1';[0 1000] ;stim_unattended;valid;right;right;valid_right
3.94002652168274;1.95363819599152;15.2455174098069;41.2865909985357;2;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_attended;valid;right;right;valid_right
3.54105710983276;2.15251111984253;10.6555184674087;11.7897695789654;2;SSVEP1;left;24;'RESS1';[500 1500] ;stim_unattended;valid;right;right;valid_right
3.64062857627869;1.70030379295349;6.48814713840402;22.9655148333935;2;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_attended;valid;right;right;valid_right
3.50907611846924;2.06096029281616;9.65613521244624;7.03511546187536;2;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_unattended;valid;right;right;valid_right
3.87116980552673;2.04619336128235;13.2314629772113;47.9801557589293;2;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_attended;valid;right;right;valid_right
3.59148287773132;2.3553307056427;12.2312878825469;22.3231203959223;2;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_unattended;valid;right;right;valid_right
4.12676382064819;2.56086206436157;20.7075711600929;85.2008584974915;2;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_attended;valid;right;right;valid_right
3.19910645484924;2.34528350830078;0;0;2;SSVEP1;left;24;'RESS1';[-1000 0] ;stim_unattended;invalid;right;left;invalid_right
3.77695155143738;1.78559982776642;0;0;2;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_attended;invalid;right;left;invalid_right
2.90161752700806;1.55969190597534;-9.29912561647486;-33.4966582737206;2;SSVEP1;left;24;'RESS1';[0 1000] ;stim_unattended;invalid;right;left;invalid_right
3.21988725662231;1.65193378925323;-14.7490452876756;-7.48577796853759;2;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_attended;invalid;right;left;invalid_right
3.07903409004211;1.91945815086365;-3.75330944755282;-18.1566687323724;2;SSVEP1;left;24;'RESS1';[500 1500] ;stim_unattended;invalid;right;left;invalid_right
3.53257751464844;1.7233874797821;-6.47013956787293;-3.48411480651488;2;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_attended;invalid;right;left;invalid_right
3.45636653900146;2.19321227073669;8.04162311517529;-6.48413025657041;2;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_unattended;invalid;right;left;invalid_right
3.92063093185425;2.26465272903442;3.80410970223302;26.8286820943103;2;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_attended;invalid;right;left;invalid_right
4.01015377044678;2.94589900970459;25.3523078098304;25.6095051740235;2;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_unattended;invalid;right;left;invalid_right
3.67378640174866;2.08153963088989;-2.73143958252415;16.573691289703;2;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_attended;invalid;right;left;invalid_right
3.48566389083862;2.13815069198608;0;0;2;SSVEP1;left;24;'RESS1';[-1000 0] ;stim_attended;invalid;left;right;invalid_left
3.49389719963074;1.42809879779816;0;0;2;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_unattended;invalid;left;right;invalid_left
3.60707139968872;2.55018353462219;3.48305265947164;19.2705240178081;2;SSVEP1;left;24;'RESS1';[0 1000] ;stim_attended;invalid;left;right;invalid_left
3.32074522972107;1.01741290092468;-4.95584042735912;-28.7575269656882;2;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_unattended;invalid;left;right;invalid_left
3.62500619888306;2.88199257850647;3.9975830260246;34.7890300392928;2;SSVEP1;left;24;'RESS1';[500 1500] ;stim_attended;invalid;left;right;invalid_left
3.34917950630188;1.21360814571381;-4.14201348981167;-15.0193146591155;2;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_unattended;invalid;left;right;invalid_left
3.81370139122009;3.1682870388031;9.41104795685124;48.1788468267475;2;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_attended;invalid;left;right;invalid_left
3.75996232032776;1.91248428821564;7.61513878328022;33.918205880735;2;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_unattended;invalid;left;right;invalid_left
3.97176718711853;3.16656899452209;13.9457879905614;48.0984949466183;2;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_attended;invalid;left;right;invalid_left
3.5948657989502;1.99395275115967;2.88985604184717;39.6228856318586;2;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_unattended;invalid;left;right;invalid_left
3.78155040740967;2.66605424880981;0;0;2;SSVEP1;left;24;'RESS1';[-1000 0] ;both_attended;neutral;both;left;neutral_both
